source,target,weight,edge_type,product_id,supplier,product_name,effective_unit_cost,reference_unit_cost,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase
PRODUCT:5515,OPTION:5515:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5515,CORPORACION PROMELAB E.I.R.L.,FIOLA DE VIDRIO 250ML,10.0,10.0,0.0,0.0,5.0,1250.0,4.0,2026-02-06
OPTION:5515:CORPORACION PROMELAB E I R L,SINK:5515,0.0,finish_product,5515,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5516,0.0,start_product,5516,,,,,,,,,,
PRODUCT:5516,OPTION:5516:CORPORACION PROMELAB E I R L,-3.333333,historical_saving,5516,CORPORACION PROMELAB E.I.R.L.,FIOLA DE VIDRIO 500,15.0,18.333333,3.333333,0.181818,5.0,1250.0,3.0,2026-03-03
OPTION:5516:CORPORACION PROMELAB E I R L,SINK:5516,0.0,finish_product,5516,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5517,0.0,start_product,5517,,,,,,,,,,
PRODUCT:5517,OPTION:5517:IMPORTADORA ANDINA E I R L,0.0,at_or_above_reference,5517,IMPORTADORA ANDINA E.I.R.L,REJILLA CON CENTRO CERAMICO 125MM,3.23666,3.23666,0.0,0.0,6.0,66.0,1.0,2025-11-24
OPTION:5517:IMPORTADORA ANDINA E I R L,SINK:5517,0.0,finish_product,5517,IMPORTADORA ANDINA E.I.R.L,,,,,,,,,
SOURCE,PRODUCT:5518,0.0,start_product,5518,,,,,,,,,,
PRODUCT:5518,OPTION:5518:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5518,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,1.1,1.1,0.0,0.0,50.0,4424.0,1.0,2025-12-01
OPTION:5518:COMERCIAL FERRETERA SARASARA S A C,SINK:5518,0.0,finish_product,5518,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5519,0.0,start_product,5519,,,,,,,,,,
PRODUCT:5519,OPTION:5519:NEGOCIACIONES MANTARI E I R L,0.0,at_or_above_reference,5519,NEGOCIACIONES MANTARI E.I.R.L.,BRILLO 12*18 (100und),8.0,8.0,0.0,0.0,1.0,300.0,1.0,2025-12-01
OPTION:5519:NEGOCIACIONES MANTARI E I R L,SINK:5519,0.0,finish_product,5519,NEGOCIACIONES MANTARI E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5520,0.0,start_product,5520,,,,,,,,,,
PRODUCT:5520,OPTION:5520:NEGOCIACIONES MANTARI E I R L,0.0,at_or_above_reference,5520,NEGOCIACIONES MANTARI E.I.R.L.,BRILLO 13*20,9.0,9.0,0.0,0.0,1.0,300.0,1.0,2025-12-01
OPTION:5520:NEGOCIACIONES MANTARI E I R L,SINK:5520,0.0,finish_product,5520,NEGOCIACIONES MANTARI E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5521,0.0,start_product,5521,,,,,,,,,,
PRODUCT:5521,OPTION:5521:MATRAZ PERU E I R L,0.0,at_or_above_reference,5521,MATRAZ PERU E.I.R.L.,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML,5.2,5.2,0.0,0.0,48.0,1697.0,1.0,2025-11-29
OPTION:5521:MATRAZ PERU E I R L,SINK:5521,0.0,finish_product,5521,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5522,0.0,start_product,5522,,,,,,,,,,
PRODUCT:5522,OPTION:5522:MATRAZ PERU E I R L,-0.9,historical_saving,5522,MATRAZ PERU E.I.R.L.,PLACA PETRI DE VIDRIO 60,1.7,2.6,0.9,0.346154,20.0,1697.0,1.0,2025-11-29
OPTION:5522:MATRAZ PERU E I R L,SINK:5522,0.0,finish_product,5522,MATRAZ PERU E.I.R.L.,,,,,,,,,
PRODUCT:5522,OPTION:5522:CORPORACION PROMELAB E I R L,0.9,at_or_above_reference,5522,CORPORACION PROMELAB E.I.R.L.,PLACA PETRI DE VIDRIO 60,3.5,2.6,-0.9,-0.346154,20.0,1250.0,1.0,2026-02-12
OPTION:5522:CORPORACION PROMELAB E I R L,SINK:5522,0.0,finish_product,5522,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5523,0.0,start_product,5523,,,,,,,,,,
PRODUCT:5523,OPTION:5523:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5523,COMERCIAL FERRETERA SARASARA S.A.C.,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO,1.0,1.0,0.0,0.0,50.0,4424.0,1.0,2025-12-03
OPTION:5523:COMERCIAL FERRETERA SARASARA S A C,SINK:5523,0.0,finish_product,5523,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5524,0.0,start_product,5524,,,,,,,,,,
PRODUCT:5524,OPTION:5524:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5524,COMERCIAL FERRETERA SARASARA S.A.C.,TAPA PRESS N20,0.5,0.5,0.0,0.0,50.0,4424.0,1.0,2025-12-03
OPTION:5524:COMERCIAL FERRETERA SARASARA S A C,SINK:5524,0.0,finish_product,5524,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5525,0.0,start_product,5525,,,,,,,,,,
PRODUCT:5525,OPTION:5525:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5525,COMERCIAL FERRETERA SARASARA S.A.C.,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,1.5,1.5,0.0,0.0,100.0,4424.0,1.0,2025-12-04
OPTION:5525:COMERCIAL FERRETERA SARASARA S A C,SINK:5525,0.0,finish_product,5525,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5526,0.0,start_product,5526,,,,,,,,,,
PRODUCT:5526,OPTION:5526:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5526,CORPORACION PROMELAB E.I.R.L.,BARRA AGITADORA MAGNETICA C100 10*4MM (AGITADOR MAGNETICO),3.0,3.0,0.0,0.0,1.0,1250.0,1.0,2025-12-02
OPTION:5526:CORPORACION PROMELAB E I R L,SINK:5526,0.0,finish_product,5526,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5527,0.0,start_product,5527,,,,,,,,,,
PRODUCT:5527,OPTION:5527:MATRAZ PERU E I R L,0.0,at_or_above_reference,5527,MATRAZ PERU E.I.R.L.,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER),1.2,1.2,0.0,0.0,384.0,1697.0,1.0,2025-11-29
OPTION:5527:MATRAZ PERU E I R L,SINK:5527,0.0,finish_product,5527,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5528,0.0,start_product,5528,,,,,,,,,,
PRODUCT:5528,OPTION:5528:MATRAZ PERU E I R L,0.0,at_or_above_reference,5528,MATRAZ PERU E.I.R.L.,EMBUDO DE VIDRIO DE BOROSILICATO DE 75MM G-,3.3,3.3,0.0,0.0,210.0,1697.0,1.0,2025-11-29
OPTION:5528:MATRAZ PERU E I R L,SINK:5528,0.0,finish_product,5528,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5529,0.0,start_product,5529,,,,,,,,,,
PRODUCT:5529,OPTION:5529:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5529,CORPORACION PROMELAB E.I.R.L.,LACTODENSIMETRO CON TERMOMETRO RANGO 0-40 BOECO,35.0,35.0,0.0,0.0,2.0,1250.0,2.0,2025-12-12
OPTION:5529:CORPORACION PROMELAB E I R L,SINK:5529,0.0,finish_product,5529,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5541,0.0,start_product,5541,,,,,,,,,,
PRODUCT:5541,OPTION:5541:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5541,CORPORACION PROMELAB E.I.R.L.,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,9.0,9.0,0.0,0.0,1.0,1250.0,2.0,2025-12-29
OPTION:5541:CORPORACION PROMELAB E I R L,SINK:5541,0.0,finish_product,5541,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5542,0.0,start_product,5542,,,,,,,,,,
PRODUCT:5542,OPTION:5542:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5542,CORPORACION PROMELAB E.I.R.L.,TRIPODE,10.0,10.0,0.0,0.0,2.0,1250.0,2.0,2026-04-13
OPTION:5542:CORPORACION PROMELAB E I R L,SINK:5542,0.0,finish_product,5542,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5543,0.0,start_product,5543,,,,,,,,,,
PRODUCT:5543,OPTION:5543:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5543,CORPORACION PROMELAB E.I.R.L.,PEPEL TORNASOL ROJO 100 TIRAS,5.0,5.0,0.0,0.0,1.0,1250.0,1.0,2025-12-06
OPTION:5543:CORPORACION PROMELAB E I R L,SINK:5543,0.0,finish_product,5543,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5544,0.0,start_product,5544,,,,,,,,,,
PRODUCT:5544,OPTION:5544:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5544,CORPORACION PROMELAB E.I.R.L.,TERMOMETRO CON LASER INFRARROJO INDUSTRIAL,70.0,70.0,0.0,0.0,1.0,1250.0,1.0,2025-12-12
OPTION:5544:CORPORACION PROMELAB E I R L,SINK:5544,0.0,finish_product,5544,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5545,0.0,start_product,5545,,,,,,,,,,
PRODUCT:5545,OPTION:5545:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5545,CORPORACION PROMELAB E.I.R.L.,REFRACTROMETRO ATC 0-32% BRIX,80.0,80.0,0.0,0.0,1.0,1250.0,1.0,2025-12-12
OPTION:5545:CORPORACION PROMELAB E I R L,SINK:5545,0.0,finish_product,5545,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5549,0.0,start_product,5549,,,,,,,,,,
PRODUCT:5549,OPTION:5549:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5549,COMERCIAL FERRETERA SARASARA S.A.C.,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,2.0,2.0,0.0,0.0,100.0,4424.0,1.0,2026-01-01
OPTION:5549:COMERCIAL FERRETERA SARASARA S A C,SINK:5549,0.0,finish_product,5549,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5550,0.0,start_product,5550,,,,,,,,,,
PRODUCT:5550,OPTION:5550:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5550,COMERCIAL FERRETERA SARASARA S.A.C.,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,1.6,1.6,0.0,0.0,100.0,4424.0,1.0,2026-01-01
OPTION:5550:COMERCIAL FERRETERA SARASARA S A C,SINK:5550,0.0,finish_product,5550,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5551,0.0,start_product,5551,,,,,,,,,,
PRODUCT:5551,OPTION:5551:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5551,COMERCIAL FERRETERA SARASARA S.A.C.,TAPA FLIP TOP BLANCO N20,0.4,0.4,0.0,0.0,100.0,4424.0,1.0,2026-01-14
OPTION:5551:COMERCIAL FERRETERA SARASARA S A C,SINK:5551,0.0,finish_product,5551,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5552,0.0,start_product,5552,,,,,,,,,,
PRODUCT:5552,OPTION:5552:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5552,COMERCIAL FERRETERA SARASARA S.A.C.,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO,0.36,0.36,0.0,0.0,100.0,4424.0,1.0,2026-01-14
OPTION:5552:COMERCIAL FERRETERA SARASARA S A C,SINK:5552,0.0,finish_product,5552,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5554,0.0,start_product,5554,,,,,,,,,,
PRODUCT:5554,OPTION:5554:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5554,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,1.3,1.3,0.0,0.0,25.0,4424.0,1.0,2026-02-03
OPTION:5554:COMERCIAL FERRETERA SARASARA S A C,SINK:5554,0.0,finish_product,5554,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5554,OPTION:5554:ENVIPLAST E I R L,0.0,at_or_above_reference,5554,ENVIPLAST E.I.R.L.,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,1.3,1.3,0.0,0.0,25.0,2050.0,1.0,2026-03-25
OPTION:5554:ENVIPLAST E I R L,SINK:5554,0.0,finish_product,5554,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5555,0.0,start_product,5555,,,,,,,,,,
PRODUCT:5555,OPTION:5555:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5555,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,1.2,1.2,0.0,0.0,25.0,4424.0,1.0,2026-01-17
OPTION:5555:COMERCIAL FERRETERA SARASARA S A C,SINK:5555,0.0,finish_product,5555,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5556,0.0,start_product,5556,,,,,,,,,,
PRODUCT:5556,OPTION:5556:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5556,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO GOTERO INTERNO VIDRIO AMBAR 15ML B18 C/TAPA,0.9,0.9,0.0,0.0,25.0,4424.0,1.0,2026-01-17
OPTION:5556:COMERCIAL FERRETERA SARASARA S A C,SINK:5556,0.0,finish_product,5556,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5558,0.0,start_product,5558,,,,,,,,,,
PRODUCT:5558,OPTION:5558:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5558,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,2.0,2.0,0.0,0.0,25.0,4424.0,1.0,2026-01-17
OPTION:5558:COMERCIAL FERRETERA SARASARA S A C,SINK:5558,0.0,finish_product,5558,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5559,0.0,start_product,5559,,,,,,,,,,
PRODUCT:5559,OPTION:5559:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5559,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO VIDRIO NEGRO 10ML C/TAPA Y TAPON N18,1.0,1.0,0.0,0.0,100.0,4424.0,1.0,2026-01-30
OPTION:5559:COMERCIAL FERRETERA SARASARA S A C,SINK:5559,0.0,finish_product,5559,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5560,0.0,start_product,5560,,,,,,,,,,
PRODUCT:5560,OPTION:5560:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5560,COMERCIAL FERRETERA SARASARA S.A.C.,LIPSTICK / BALSAMO LABIAL BLANCO 15ML,1.7,1.7,0.0,0.0,100.0,4424.0,1.0,2026-01-30
OPTION:5560:COMERCIAL FERRETERA SARASARA S A C,SINK:5560,0.0,finish_product,5560,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5561,0.0,start_product,5561,,,,,,,,,,
PRODUCT:5561,OPTION:5561:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5561,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,0.8,0.8,0.0,0.0,50.0,4424.0,1.0,2026-02-03
OPTION:5561:COMERCIAL FERRETERA SARASARA S A C,SINK:5561,0.0,finish_product,5561,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5561,OPTION:5561:ENVIPLAST E I R L,0.0,at_or_above_reference,5561,ENVIPLAST E.I.R.L.,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,0.8,0.8,0.0,0.0,50.0,2050.0,1.0,2026-03-02
OPTION:5561:ENVIPLAST E I R L,SINK:5561,0.0,finish_product,5561,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5562,0.0,start_product,5562,,,,,,,,,,
PRODUCT:5562,OPTION:5562:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5562,COMERCIAL FERRETERA SARASARA S.A.C.,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.24,0.24,0.0,0.0,100.0,4424.0,1.0,2026-02-03
OPTION:5562:COMERCIAL FERRETERA SARASARA S A C,SINK:5562,0.0,finish_product,5562,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
PRODUCT:5562,OPTION:5562:ENVIPLAST E I R L,0.0,at_or_above_reference,5562,ENVIPLAST E.I.R.L.,POTE PLASTICO BLANCO 20GR CON TAPA B40,0.24,0.24,0.0,0.0,100.0,2050.0,1.0,2026-03-03
OPTION:5562:ENVIPLAST E I R L,SINK:5562,0.0,finish_product,5562,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5563,0.0,start_product,5563,,,,,,,,,,
PRODUCT:5563,OPTION:5563:MULTIGLASS PLASTIC E I R L,-0.085,historical_saving,5563,MULTIGLASS & PLASTIC E.I.R.L.,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,0.65,0.735,0.085,0.115646,100.0,2350.0,1.0,2026-03-05
OPTION:5563:MULTIGLASS PLASTIC E I R L,SINK:5563,0.0,finish_product,5563,MULTIGLASS & PLASTIC E.I.R.L.,,,,,,,,,
PRODUCT:5563,OPTION:5563:COMERCIAL FERRETERA SARASARA S A C,0.085,at_or_above_reference,5563,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,0.82,0.735,-0.085,-0.115646,50.0,4424.0,1.0,2026-02-03
OPTION:5563:COMERCIAL FERRETERA SARASARA S A C,SINK:5563,0.0,finish_product,5563,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5564,0.0,start_product,5564,,,,,,,,,,
PRODUCT:5564,OPTION:5564:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5564,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,1.0,1.0,0.0,0.0,50.0,4424.0,1.0,2026-02-03
OPTION:5564:COMERCIAL FERRETERA SARASARA S A C,SINK:5564,0.0,finish_product,5564,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5565,0.0,start_product,5565,,,,,,,,,,
PRODUCT:5565,OPTION:5565:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5565,CORPORACION PROMELAB E.I.R.L.,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,10.0,10.0,0.0,0.0,8.0,1250.0,4.0,2026-03-10
OPTION:5565:CORPORACION PROMELAB E I R L,SINK:5565,0.0,finish_product,5565,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5566,0.0,start_product,5566,,,,,,,,,,
PRODUCT:5566,OPTION:5566:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5566,CORPORACION PROMELAB E.I.R.L.,CEPILLO DE LIMPIEZA PARA PROBETA DE 100ML,2.5,2.5,0.0,0.0,2.0,1250.0,1.0,2026-01-06
OPTION:5566:CORPORACION PROMELAB E I R L,SINK:5566,0.0,finish_product,5566,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5567,0.0,start_product,5567,,,,,,,,,,
PRODUCT:5567,OPTION:5567:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5567,CORPORACION PROMELAB E.I.R.L.,CEPILLO DE LIMPIEZA PARA PROBETA DE 250ML,3.0,3.0,0.0,0.0,2.0,1250.0,1.0,2026-01-06
OPTION:5567:CORPORACION PROMELAB E I R L,SINK:5567,0.0,finish_product,5567,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5568,0.0,start_product,5568,,,,,,,,,,
PRODUCT:5568,OPTION:5568:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5568,CORPORACION PROMELAB E.I.R.L.,CEPILLO DE LIMPIEZA PARA PROBETA DE 500ML,5.0,5.0,0.0,0.0,2.0,1250.0,1.0,2026-01-06
OPTION:5568:CORPORACION PROMELAB E I R L,SINK:5568,0.0,finish_product,5568,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5569,0.0,start_product,5569,,,,,,,,,,
PRODUCT:5569,OPTION:5569:INVERSIONES AGO S A C,0.0,at_or_above_reference,5569,INVERSIONES AGO S.A.C.,FRASCO PEAD PLASTICO AMARILLO CILINDRO 350ML,0.04,0.04,0.0,0.0,1.0,6084.0,1.0,2026-01-21
OPTION:5569:INVERSIONES AGO S A C,SINK:5569,0.0,finish_product,5569,INVERSIONES AGO S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5570,0.0,start_product,5570,,,,,,,,,,
PRODUCT:5570,OPTION:5570:INVERSIONES AGO S A C,0.0,at_or_above_reference,5570,INVERSIONES AGO S.A.C.,FRASCO PEAD PLASTICO AMARILLO CILINDRO 150ML,0.04,0.04,0.0,0.0,1.0,6084.0,1.0,2026-01-21
OPTION:5570:INVERSIONES AGO S A C,SINK:5570,0.0,finish_product,5570,INVERSIONES AGO S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5571,0.0,start_product,5571,,,,,,,,,,
PRODUCT:5571,OPTION:5571:INVERSIONES AGO S A C,0.0,at_or_above_reference,5571,INVERSIONES AGO S.A.C.,BOMBA ATOMIZADORA ACANALADO N24/410 NEGRO,0.04,0.04,0.0,0.0,2.0,6084.0,1.0,2026-01-21
OPTION:5571:INVERSIONES AGO S A C,SINK:5571,0.0,finish_product,5571,INVERSIONES AGO S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5572,0.0,start_product,5572,,,,,,,,,,
PRODUCT:5572,OPTION:5572:IMPORTADORA ANDINA E I R L,0.0,at_or_above_reference,5572,IMPORTADORA ANDINA E.I.R.L,MATRAZ ERLENMEYER DE POLIPROPILENO 250ML,17.87167,17.87167,0.0,0.0,6.0,66.0,1.0,2026-01-23
OPTION:5572:IMPORTADORA ANDINA E I R L,SINK:5572,0.0,finish_product,5572,IMPORTADORA ANDINA E.I.R.L,,,,,,,,,
SOURCE,PRODUCT:5574,0.0,start_product,5574,,,,,,,,,,
PRODUCT:5574,OPTION:5574:MATRAZ PERU E I R L,0.0,at_or_above_reference,5574,MATRAZ PERU E.I.R.L.,TERMOMETRO DE VIDRIO -20 +150,19.0,19.0,0.0,0.0,5.0,1697.0,2.0,2026-02-13
OPTION:5574:MATRAZ PERU E I R L,SINK:5574,0.0,finish_product,5574,MATRAZ PERU E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5575,0.0,start_product,5575,,,,,,,,,,
PRODUCT:5575,OPTION:5575:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5575,CORPORACION PROMELAB E.I.R.L.,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,2.0,2.0,0.0,0.0,10.0,1250.0,1.0,2026-02-05
OPTION:5575:CORPORACION PROMELAB E I R L,SINK:5575,0.0,finish_product,5575,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5578,0.0,start_product,5578,,,,,,,,,,
PRODUCT:5578,OPTION:5578:GRIT LABS S A C,0.0,at_or_above_reference,5578,GRIT LABS S.A.C.,Balanza 200g-0.01g,9.9,9.9,0.0,0.0,10.0,11.0,1.0,2026-03-26
OPTION:5578:GRIT LABS S A C,SINK:5578,0.0,finish_product,5578,GRIT LABS S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5579,0.0,start_product,5579,,,,,,,,,,
PRODUCT:5579,OPTION:5579:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5579,COMERCIAL FERRETERA SARASARA S.A.C.,FRASCO ESMALTE VIDRIO TRANSPARENTE 15ML CON BROCHA Y TAPA,1.0,1.0,0.0,0.0,100.0,4424.0,1.0,2026-02-23
OPTION:5579:COMERCIAL FERRETERA SARASARA S A C,SINK:5579,0.0,finish_product,5579,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5580,0.0,start_product,5580,,,,,,,,,,
PRODUCT:5580,OPTION:5580:COMERCIAL FERRETERA SARASARA S A C,0.0,at_or_above_reference,5580,COMERCIAL FERRETERA SARASARA S.A.C.,POTE PROTEINA 3.3KG,3.5,3.5,0.0,0.0,25.0,4424.0,1.0,2026-02-23
OPTION:5580:COMERCIAL FERRETERA SARASARA S A C,SINK:5580,0.0,finish_product,5580,COMERCIAL FERRETERA SARASARA S.A.C.,,,,,,,,,
SOURCE,PRODUCT:5581,0.0,start_product,5581,,,,,,,,,,
PRODUCT:5581,OPTION:5581:ENVIPLAST E I R L,0.0,at_or_above_reference,5581,ENVIPLAST E.I.R.L.,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,0.6,0.6,0.0,0.0,100.0,2050.0,1.0,2026-02-24
OPTION:5581:ENVIPLAST E I R L,SINK:5581,0.0,finish_product,5581,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5582,0.0,start_product,5582,,,,,,,,,,
PRODUCT:5582,OPTION:5582:CORPORACION PROMELAB E I R L,0.0,at_or_above_reference,5582,CORPORACION PROMELAB E.I.R.L.,PIPETEADOR DE CREMALLERA AZUL (PUMP) 2ML,13.0,13.0,0.0,0.0,2.0,1250.0,1.0,2026-02-25
OPTION:5582:CORPORACION PROMELAB E I R L,SINK:5582,0.0,finish_product,5582,CORPORACION PROMELAB E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5583,0.0,start_product,5583,,,,,,,,,,
PRODUCT:5583,OPTION:5583:ENVIPLAST E I R L,0.0,at_or_above_reference,5583,ENVIPLAST E.I.R.L.,FRASCO PET CAMPANA 300ML BLANCO C/T SPRAY PISTOLA PVE,1.8,1.8,0.0,0.0,100.0,2050.0,1.0,2026-02-23
OPTION:5583:ENVIPLAST E I R L,SINK:5583,0.0,finish_product,5583,ENVIPLAST E.I.R.L.,,,,,,,,,
SOURCE,PRODUCT:5584,0.0,start_product,5584,,,,,,,,,,
PRODUCT:5584,OPTION:5584:IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,0.0,at_or_above_reference,5584,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,SOLO TAPA ESPUMERO B28,1.1278,1.1278,0.0,0.0,500.0,2000.0,1.0,2026-02-26
