product_id,product_name,product_type,subtype,material,color,capacity_value,capacity_unit,mouth_size_mm,size_text,closure_type,accessory,shape,feature,brand,use_category,material_family,keywords,confidence,attribute_confidence,extraction_method,rules_version,attribute_evidence
5520,BRILLO 13*20,,,,,,,,,,,,,,general,,"[""BRILLO"", ""13"", ""20""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5521,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML,frasco,,VIDRIO,AMBAR,500.0,ML,,,,tapa,,boca,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""BOCA"", ""ANCHA"", ""AMBAR"", ""TAPA"", ""AZUL"", ""500ML""]",0.9014,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.85, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""BOCA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""500ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5522,PLACA PETRI DE VIDRIO 60,,placa_petri,VIDRIO,,,,,,,,,,,general,VIDRIO,"[""PLACA"", ""PETRI"", ""VIDRIO"", ""60""]",0.7967,"{""subtype"": 0.85, ""material"": 0.94, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": ""PETRI"", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5523,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO,gotero,chupon,VIDRIO,AMBAR,15.0,ML,18.0,,chupon,chupon|tapa,,,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AMBAR"", ""15ML"", ""B18"", ""TAPA"", ""CHUPON"", ""SEGURO""]",0.895,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""15ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5524,TAPA PRESS N20,tapa,,,,,,20.0,,,tapa,,,,general,,"[""TAPA"", ""PRESS"", ""N20""]",0.825,"{""product_type"": 0.9, ""accessory"": 0.88, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": ""N20"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5525,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,accesorio,,PLASTICO,BLANCO,180.0,ML,,,,tapa,,,,general,PLASTICO,"[""PASTILLERO"", ""PLASTICO"", ""BLANCO"", ""180ML"", ""TAPA""]",0.8683,"{""product_type"": 0.9, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""PASTILLERO"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PLASTICO"", ""color"": ""BLANCO"", ""capacity"": ""180ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5526,BARRA AGITADORA MAGNETICA C100 10*4MM (AGITADOR MAGNETICO),,,,,,,,,,,,,,general,,"[""BARRA"", ""AGITADORA"", ""MAGNETICA"", ""C100"", ""10"", ""4MM"", ""AGITADOR"", ""MAGNETICO""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5527,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER),,vaso_precipitado,VIDRIO,,25.0,ML,,,,,,,,general,VIDRIO,"[""VASO"", ""PRECIPITADO"", ""VIDRIO"", ""25ML"", ""BEAKER""]",0.835,"{""subtype"": 0.85, ""material"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": ""PRECIPITADO,BEAKER"", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": """", ""capacity"": ""25ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5528,EMBUDO DE VIDRIO DE BOROSILICATO DE 75MM G-,,,VIDRIO,,,,,,,,,,,general,VIDRIO,"[""EMBUDO"", ""VIDRIO"", ""BOROSILICATO"", ""75MM"", ""G""]",0.77,"{""material"": 0.94, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5529,LACTODENSIMETRO CON TERMOMETRO RANGO 0-40 BOECO,,,,,,,,,,,,,,general,,"[""LACTODENSIMETRO"", ""TERMOMETRO"", ""RANGO"", ""0"", ""40"", ""BOECO""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5530,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON,tapa,,PLASTICO,NATURAL,1.0,L,36.0,,,tapa,,,,general,PLASTICO,"[""GALONERA"", ""PLASTICO"", ""NATURAL"", ""1L"", ""B36"", ""TAPA"", ""TAPON""]",0.8757,"{""product_type"": 0.9, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PLASTICO"", ""color"": ""NATURAL"", ""capacity"": ""1L"", ""mouth_size"": ""B36 "", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5531,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20,tapa,dispensador,PET,TRANSPARENTE,120.0,ML,20.0,,dispensador,tapa,,,,general,POLIETILENO TEREFTALATO,"[""PET"", ""TRANSPARENTE"", ""120ML"", ""TAPA"", ""DISPENSADOR"", ""B20""]",0.885,"{""product_type"": 0.9, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": ""DISPENSADOR,DISPENSADORA"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""TRANSPARENTE"", ""capacity"": ""120ML"", ""mouth_size"": ""B20"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5532,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20,tapa,dispensador,PET,TRANSPARENTE,75.0,ML,20.0,,dispensador,tapa,,,,general,POLIETILENO TEREFTALATO,"[""PET"", ""TRANSPARENTE"", ""75ML"", ""TAPA"", ""DISPENSADOR"", ""B20""]",0.885,"{""product_type"": 0.9, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": ""DISPENSADOR,DISPENSADORA"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""TRANSPARENTE"", ""capacity"": ""75ML"", ""mouth_size"": ""B20"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5533,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.,frasco,,VIDRIO,AMBAR,125.0,ML,,,,tapa,,importado,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""IMPORTADO"", ""125ML"", ""TAPA"", ""TAPON"", ""INTERNO""]",0.8943,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.8, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""IMPORTADO,IMPORTADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""125ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5534,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.,frasco,,VIDRIO,AMBAR,250.0,ML,,,,tapa,,importado,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""IMPORTADO"", ""250ML"", ""TAPA"", ""TAPON"", ""INTERNO""]",0.8943,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.8, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""IMPORTADO,IMPORTADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""250ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5535,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.,frasco,,VIDRIO,AMBAR,500.0,ML,,,,tapa,,importado,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""IMPORTADO"", ""500ML"", ""TAPA"", ""TAPON"", ""INTERNO""]",0.8943,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.8, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""IMPORTADO,IMPORTADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""500ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5536,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.,frasco,,VIDRIO,AMBAR,60.0,ML,,,,tapa,,importado,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""IMPORTADO"", ""60ML"", ""TAPA"", ""TAPON"", ""INTERNO""]",0.8943,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.8, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""IMPORTADO,IMPORTADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""60ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.,frasco,,VIDRIO,AMBAR,100.0,ML,,,,tapa,,importado,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""AMBAR"", ""IMPORTADO"", ""100ML"", ""TAPA"", ""TAPON"", ""INTERNO""]",0.8943,"{""product_type"": 0.93, ""accessory"": 0.88, ""feature"": 0.8, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""IMPORTADO,IMPORTADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""100ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5538,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL,frasco,dispensador,PET,AMBAR,120.0,ML,28.0,,dispensador,tapa,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""AMBAR"", ""120ML"", ""B28"", ""TAPA"", ""DISPENSADOR"", ""GEL""]",0.9163,"{""product_type"": 0.93, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": ""DISPENSADOR,DISPENSADORA"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""AMBAR"", ""capacity"": ""120ML"", ""mouth_size"": ""B28 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5539,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER,frasco,,PET,AMBAR,120.0,ML,28.0,,,tapa|gatillo,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""AMBAR"", ""120ML"", ""B28"", ""TAPA"", ""TRIGGER""]",0.9143,"{""product_type"": 0.93, ""accessory"": 0.9, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": """", ""accessory"": ""TAPA,TAPON|GATILLO,TRIGGER"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""AMBAR"", ""capacity"": ""120ML"", ""mouth_size"": ""B28 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5540,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY,frasco,atomizador,PET,AMBAR,120.0,ML,28.0,,atomizador,tapa,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""AMBAR"", ""120ML"", ""B28"", ""TAPA"", ""SPRAY""]",0.9163,"{""product_type"": 0.93, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": ""ATOMIZADOR,SPRAY"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""AMBAR"", ""capacity"": ""120ML"", ""mouth_size"": ""B28 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5541,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,,,,,,,,,,,,,,general,,"[""CUCHARA"", ""ESPATULA"", ""ACERO"", ""INOXIDABLE"", ""30CM""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5542,TRIPODE,,,,,,,,,,,,,,general,,"[""TRIPODE""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5543,PEPEL TORNASOL ROJO 100 TIRAS,,,,ROJO,,,,,,,,,,general,,"[""PEPEL"", ""TORNASOL"", ""ROJO"", ""100"", ""TIRAS""]",0.77,"{""color"": 0.94, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": ""ROJO"", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5544,TERMOMETRO CON LASER INFRARROJO INDUSTRIAL,,,,,,,,,,,,,,general,,"[""TERMOMETRO"", ""LASER"", ""INFRARROJO"", ""INDUSTRIAL""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5545,REFRACTROMETRO ATC 0-32% BRIX,,,,,,,,,,,,,,general,,"[""REFRACTROMETRO"", ""ATC"", ""0"", ""32"", ""BRIX""]",0.6,"{""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": """", ""subtype"": """", ""accessory"": """", ""shape"": """", ""feature"": """", ""material"": """", ""color"": """", ""capacity"": """", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5546,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18,frasco,chupon,VIDRIO,DORADO,50.0,ML,18.0,,chupon,chupon|tapa,,,,empaque_envase,VIDRIO,"[""FRASCO"", ""VIDRIO"", ""TRANSPARENTE"", ""CUADRADO"", ""50ML"", ""TAPA"", ""CHUPON"", ""DORADO""]",0.92,"{""product_type"": 0.93, ""subtype"": 0.94, ""accessory"": 0.92, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""VIDRIO"", ""color"": ""DORADO"", ""capacity"": ""50ML"", ""mouth_size"": ""N18"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,gotero,chupon,VIDRIO,AMBAR,100.0,ML,,,chupon,chupon|tapa,,metalizado,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AMBAR"", ""100ML"", ""TAPA"", ""METALIZADA"", ""DORADA"", ""CHUPON""]",0.8862,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""feature"": 0.85, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": ""METALIZADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""100ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,gotero,chupon,VIDRIO,AMBAR,50.0,ML,,,chupon,chupon|tapa,,metalizado,,general,VIDRIO,"[""GOTERO"", ""VIDRIO"", ""AMBAR"", ""50ML"", ""TAPA"", ""METALIZADA"", ""DORADA"", ""CHUPON""]",0.8862,"{""product_type"": 0.95, ""subtype"": 0.94, ""accessory"": 0.92, ""feature"": 0.85, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": ""CHUPON"", ""accessory"": ""CHUPON|TAPA,TAPON"", ""shape"": """", ""feature"": ""METALIZADA"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""50ML"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5551,TAPA FLIP TOP BLANCO N20,tapa,,,BLANCO,,,20.0,,,tapa,,,,general,,"[""TAPA"", ""FLIP"", ""TOP"", ""BLANCO"", ""N20""]",0.848,"{""product_type"": 0.9, ""accessory"": 0.88, ""color"": 0.94, ""mouth_size"": 0.92, ""use_category"": 0.6}",deterministic_rules,2026-06-11,"{""product_type"": ""TAPA,TAPON,VALVULA,DISPENSADOR,ATOMIZADOR"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": ""BLANCO"", ""capacity"": """", ""mouth_size"": ""N20"", ""size_text"": """", ""use_category"": ""default"", ""brand"": """"}"
5552,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO,cremero,cremero,,NEGRO,30.0,GR,,,,laina|tapa,,,,cosmetica,,"[""CREMERO"", ""SIMPLE"", ""30GR"", ""TAPA"", ""LAINA"", ""NEGRO""]",0.9283,"{""product_type"": 0.94, ""subtype"": 0.95, ""accessory"": 0.9, ""color"": 0.94, ""capacity"": 0.95, ""use_category"": 0.89}",deterministic_rules,2026-06-11,"{""product_type"": ""CREMERO,VASELINERO"", ""subtype"": ""CREMERO"", ""accessory"": ""LAINA|TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": """", ""color"": ""NEGRO"", ""capacity"": ""30GR"", ""mouth_size"": """", ""size_text"": """", ""use_category"": ""RIMEL,LIPSTICK,CREMERO,COSMET,BULLET,AIRLESS"", ""brand"": """"}"
5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,frasco,dispensador,PET,BLANCO,60.0,ML,20.0,,dispensador,tapa,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""BLANCO"", ""60ML"", ""TAPA"", ""DISPENSADOR"", ""N20""]",0.9163,"{""product_type"": 0.93, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": ""DISPENSADOR,DISPENSADORA"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": ""BLANCO"", ""capacity"": ""60ML"", ""mouth_size"": ""N20"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5554,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,frasco,dispensador,PET,,120.0,ML,20.0,,dispensador,tapa,,,,empaque_envase,POLIETILENO TEREFTALATO,"[""FRASCO"", ""PET"", ""COLORES"", ""BOSTON"", ""120ML"", ""TAPA"", ""DISPENSADOR"", ""B20""]",0.9129,"{""product_type"": 0.93, ""subtype"": 0.95, ""accessory"": 0.88, ""material"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""FRASCO,BOTELLA,ENVASE"", ""subtype"": ""DISPENSADOR,DISPENSADORA"", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": """", ""material"": ""PET"", ""color"": """", ""capacity"": ""120ML"", ""mouth_size"": ""B20"", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,gotero,,VIDRIO,AMBAR,50.0,ML,18.0,,,tapa,,interno,,empaque_envase,VIDRIO,"[""FRASCO"", ""GOTERO"", ""INTERNO"", ""VIDRIO"", ""AMBAR"", ""50ML"", ""B18"", ""TAPA""]",0.9062,"{""product_type"": 0.95, ""accessory"": 0.88, ""feature"": 0.85, ""material"": 0.94, ""color"": 0.94, ""capacity"": 0.95, ""mouth_size"": 0.92, ""use_category"": 0.82}",deterministic_rules,2026-06-11,"{""product_type"": ""GOTERO"", ""subtype"": """", ""accessory"": ""TAPA,TAPON"", ""shape"": """", ""feature"": ""INTERNO"", ""material"": ""VIDRIO"", ""color"": ""AMBAR"", ""capacity"": ""50ML"", ""mouth_size"": ""B18 "", ""size_text"": """", ""use_category"": ""BOLSA,CAJA,ENVASE,FRASCO,POTE"", ""brand"": """"}"
